소미연, 02-413-8887, 서울특별시 송파구 석촌동 276-1, 127.10727916595505, 37.50098393945704
금문도, 02-420-3834, 서울특별시 송파구 석촌동 297-1, 127.1089512624267, 37.50113170351656
달인각, 02-412-4881, 서울특별시 송파구 석촌동 23-2, 127.09912188546647, 37.50594100885199
만당홍, 02-415-5835, 서울특별시 송파구 석촌동 176, 127.10485967643231, 37.50566018084081
중국 전통 레스토랑 팬다, 02-422-3487, 서울특별시 송파구 석촌동 2-7, 127.09744478457527, 37.505261442190886
샹하이, 02-412-4881, 서울특별시 송파구 석촌동 23-2, 127.09912166925994, 37.505959028389626
홍짜장 석촌점, 02-412-9596, 서울특별시 송파구 석촌동 273-5, 127.10685071819636, 37.500872578571574
또와꼬치, 02-2202-4064, 서울특별시 송파구 석촌동 274-14, 127.10553875370897, 37.49992556423723
옛날맛짜장, 02-425-3533, 서울특별시 송파구 석촌동 295-10, 127.10870725453555, 37.501679512459575
도원각, 02-412-8685, 서울특별시 송파구 석촌동 175-9, 127.10577821226914, 37.50545988347367
아서원, 050-4457-5890, 서울특별시 송파구 송파동 86-5, 127.10850178851739, 37.50469651614859
신동보성, 050-4898-9160, 서울특별시 송파구 송파동 145-18 1층, 127.11477008391432, 37.507374679759685
해원, 050-4898-9210, 서울특별시 송파구 잠실3동 27-6 주공5단지 중앙상가 지하 4호, 127.09336433323955, 37.51253782517936
백화원, 050-4898-9047, 서울특별시 송파구 삼전동 22-19, 127.09194685279441, 37.50721972042479
중국성, 050-4898-9046, 서울특별시 송파구 방이2동 47-5, 127.11300748536163, 37.51583143484047
북경대반점, 050-4898-9064, 서울특별시 송파구 문정동 150-35, 127.11577799654088, 37.4909378486603
황제짜장, 050-7724-3435, 서울특별시 송파구 방이동 167-1 1층, 127.12009018116942, 37.51282072721035
롯데호텔월드 도림, 02-411-7800, 서울특별시 송파구 잠실동 40-1 32층, 127.09801679058238, 37.51131190908788
심포니오브차이나, 02-2144-6110, 서울특별시 송파구 잠실3동 40 갤러리아팰리스 지하1층 15호, 127.09384492100003, 37.51114486763014
가연, 02-417-1235, 서울특별시 송파구 가락동 73-1, 127.12142952475435, 37.496963001005305
샹하이, 02-421-9100, 서울특별시 송파구 신천동 7 장미A상가 지하1층, 127.10071539003494, 37.51737855362376
장강, 02-408-9966, 서울특별시 송파구 가락동 86-15, 127.11994116870866, 37.49658250457438
어양, 02-422-8886, 서울특별시 송파구 방이2동 45, 127.11385659358976, 37.5167298464436
예원, 02-2143-0351, 서울특별시 송파구 신천동 7-18 롯데캐슬 2층, 127.10070652547441, 37.51434192138648
뿅의전설 방이점, 02-416-5391, 서울특별시 송파구 방이동 180, 127.11521605917079, 37.51464055531029
야래향, 02-422-1516, 서울특별시 송파구 신천동 7 장미a상가 1동 지하층 1호 야래향 중국집, 127.10051383946575, 37.517205820275336
포청천, 02-3432-5582, 서울특별시 송파구 송파동 8-1 1층, 127.10508156365161, 37.50886963092564
일월성, 02-423-4242, 서울특별시 송파구 신천동 7, 127.10206465377871, 37.51806459655124
웰차인, 02-445-7875, 서울특별시 강남구 수서동 708, 127.10196461657705, 37.48859918240513
장강, 02-459-8807, 서울특별시 강남구 수서동 724 로즈데일 지하2층 123, 127.10311025664487, 37.48735539543678
홍콩반점0410 방이점, 02-424-0055, 서울특별시 송파구 방이2동 36-9 방이빌딩 2층, 127.10949916147644, 37.51501214575605
짜이요, 02-419-6667, 서울특별시 송파구 삼전동 11-9, 127.09014362016275, 37.504818060166755
성경, 02-418-3771, 서울특별시 송파구 삼전동 49-4, 127.09221456903802, 37.502851639434915
난랑 방이점, 02-425-0034, 서울특별시 송파구 방이동 36-7, 127.10925992179182, 37.51515451394989
남경중화요리, 02-400-6711, 서울특별시 송파구 문정동 150 훼미리상가 지하 115  116호, 127.11440361257104, 37.4885757966791
홍짜장 삼전점, 02-418-9500, 서울특별시 송파구 삼전동 7-9, 127.08930219764218, 37.50425292946856
다래연, 02-413-5567, 서울특별시 송파구 송파1동 49-11, 127.11067445140785, 37.509380357737506
고궁중화요리, 02-415-4447, 서울특별시 송파구 송파2동 173-9, 127.1165419946193, 37.501936508734715
일월명, 02-417-5553, 서울특별시 송파구 송파2동 97-11, 127.11119275877483, 37.50190545469599
궁, 02-443-5551, 서울특별시 송파구 가락동 49-8, 127.12163647857358, 37.497640333998
홀리차우 롯데월드점, 02-411-0688, 서울특별시 송파구 잠실동 40-1 롯데월드 스포츠동, 127.09656318260087, 37.51085028774991
홍콩, 02-423-5980, 서울특별시 송파구 방이1동 166-17, 127.12104639082986, 37.51230522091304
만리장, 02-417-1115, 서울특별시 송파구 신천동 11-9 한신코아 1층, 127.10418230946787, 37.51598118755285
서린, 02-413-2240, 서울특별시 송파구 잠실동 27-2, 127.09351167373595, 37.51626032209082
타이거리스 차이나, 050-4457-9960, 서울특별시 송파구 삼전동 3, 127.09025848111702, 37.50653996554035
몽중헌 방이점, 02-2202-8004, 서울특별시 송파구 방이동 44-5 S타워 20  21F, 127.1136519284409, 37.5168184189895
크리스탈제이드찌앙난 롯데백화점에비뉴엘월드타워점, 02-3213-2627, 서울특별시 송파구 신천동 29 롯데백화점에비뉴엘월드타워점 6F, 127.10187155268318, 37.51245854993667
형제짬뽕, 02-415-1493, 서울특별시 송파구 삼전동 132-11, 127.09666429169505, 37.504327394184855
뽕군, 070-4379-8253, 서울특별시 송파구 가락본동 70-14 1층, 127.11883497438566, 37.49833134191901
피에프창 롯데월드몰점, 02-3213-4599, 서울특별시 송파구 신천동 29 롯데월드몰 5F, 127.10328429797434, 37.51350548436169
